acec_id,component_id,prescription_id,management_category,management_action_type,management_direction,management_scope,geographic_scope,seasonal_scope,exception_or_condition,is_prohibition,is_restriction,is_required_action,is_management_objective,current_or_historical,governing_document,governing_document_url,governing_document_page,governing_document_section,last_verified,confidence,provenance_class,notes
acec-561918c93985ab,blmca-ded6d452-a8be-4197-bd79-540780472af3,mgmt-0305a4371778,overall_special_management_attention,prevent,Prevent irreparable damage to identified relevant and important values,high-level statewide source flag,selected source record,,"Detailed prescriptions, exceptions, and land-status scope require governing-plan review.",false,unresolved,unresolved,true,current_source_record,"CDCA Plan, as amended by DRECP",https://www.blm.gov/programs/planning-and-nepa/plans-in-development/california,,SPCL_MGMT_ATTN_RX_PRVNT,2026-08-05,high_source_flag; low_detail,authoritative_source,"Do not translate this flag into categorical closure, withdrawal, grazing, mining, or travel statements."
acec-93b33768f0933f,blmca-21d2afa6-309a-48f9-9ba8-fde38b733eed,mgmt-051c1973fdf4,overall_special_management_attention,prevent,Prevent irreparable damage to identified relevant and important values,high-level statewide source flag,selected source record,,"Detailed prescriptions, exceptions, and land-status scope require governing-plan review.",false,unresolved,unresolved,true,current_source_record,"CDCA Plan, as amended by DRECP",https://www.blm.gov/programs/planning-and-nepa/plans-in-development/california,,SPCL_MGMT_ATTN_RX_PRVNT,2026-08-05,high_source_flag; low_detail,authoritative_source,"Do not translate this flag into categorical closure, withdrawal, grazing, mining, or travel statements."
acec-68fcb84cbd80e5,blmca-004f9633-cc03-4c13-a059-11084e765024,mgmt-5fb171f029aa,overall_special_management_attention,prevent,Prevent irreparable damage to identified relevant and important values,high-level statewide source flag,selected source record,,"Detailed prescriptions, exceptions, and land-status scope require governing-plan review.",false,unresolved,unresolved,true,current_source_record,Sierra,https://eplanning.blm.gov/eplanning-ui/project/72554/510,,SPCL_MGMT_ATTN_RX_PRVNT,2026-08-05,high_source_flag; low_detail,authoritative_source,"Do not translate this flag into categorical closure, withdrawal, grazing, mining, or travel statements."
acec-7ecf54790be880,blmca-8834992e-c026-4bd7-b422-9d8e5ae54a22,mgmt-dbacddfc5654,overall_special_management_attention,prevent,Prevent irreparable damage to identified relevant and important values,high-level statewide source flag,selected source record,,"Detailed prescriptions, exceptions, and land-status scope require governing-plan review.",false,unresolved,unresolved,true,current_source_record,"CDCA Plan, as amended by DRECP",https://www.blm.gov/programs/planning-and-nepa/plans-in-development/california/desert-renewable-energy-conservation-plan,,SPCL_MGMT_ATTN_RX_PRVNT,2026-08-05,high_source_flag; low_detail,authoritative_source,"Do not translate this flag into categorical closure, withdrawal, grazing, mining, or travel statements."
acec-f4fe1725df2d38,blmca-4bf8c41e-8c38-4d5f-8053-d738e1fc1d21,mgmt-c21e4573494b,overall_special_management_attention,prevent,Prevent irreparable damage to identified relevant and important values,high-level statewide source flag,selected source record,,"Detailed prescriptions, exceptions, and land-status scope require governing-plan review.",false,unresolved,unresolved,true,current_source_record,"CDCA Plan, as amended by DRECP",https://www.blm.gov/programs/planning-and-nepa/plans-in-development/california,,SPCL_MGMT_ATTN_RX_PRVNT,2026-08-05,high_source_flag; low_detail,authoritative_source,"Do not translate this flag into categorical closure, withdrawal, grazing, mining, or travel statements."
acec-0f1980c7239423,blmca-6a114bb8-8c39-4500-a529-ad40519d73d8,mgmt-bc0fd30d9f0d,overall_special_management_attention,protect,Protect identified relevant and important values,high-level statewide source flag,selected source record,,"Detailed prescriptions, exceptions, and land-status scope require governing-plan review.",false,unresolved,unresolved,true,current_source_record,Northwest California Integrated Plan,https://www.blm.gov/programs/planning-and-nepa/plans-in-development/california/northwest-california-integrated-rmp,,SPCL_MGMT_ATTN_RX_PRTCT,2026-08-05,high_source_flag; low_detail,authoritative_source,"Do not translate this flag into categorical closure, withdrawal, grazing, mining, or travel statements."
acec-0f1980c7239423,blmca-6a114bb8-8c39-4500-a529-ad40519d73d8,mgmt-8752e68f9370,overall_special_management_attention,prevent,Prevent irreparable damage to identified relevant and important values,high-level statewide source flag,selected source record,,"Detailed prescriptions, exceptions, and land-status scope require governing-plan review.",false,unresolved,unresolved,true,current_source_record,Northwest California Integrated Plan,https://www.blm.gov/programs/planning-and-nepa/plans-in-development/california/northwest-california-integrated-rmp,,SPCL_MGMT_ATTN_RX_PRVNT,2026-08-05,high_source_flag; low_detail,authoritative_source,"Do not translate this flag into categorical closure, withdrawal, grazing, mining, or travel statements."
acec-a13d189a605166,blmca-e2b2c3ef-cceb-4b97-82db-180fb3aedc20,mgmt-365db7b904d0,overall_special_management_attention,prevent,Prevent irreparable damage to identified relevant and important values,high-level statewide source flag,selected source record,,"Detailed prescriptions, exceptions, and land-status scope require governing-plan review.",false,unresolved,unresolved,true,current_source_record,"CDCA Plan, as amended by DRECP",https://www.blm.gov/programs/planning-and-nepa/plans-in-development/california/desert-renewable-energy-conservation-plan,,SPCL_MGMT_ATTN_RX_PRVNT,2026-08-05,high_source_flag; low_detail,authoritative_source,"Do not translate this flag into categorical closure, withdrawal, grazing, mining, or travel statements."
acec-33bf7ea8bb1f42,blmca-e7210ae8-ea7f-425a-92ec-3267b80c08c9,mgmt-da36425d9465,overall_special_management_attention,prevent,Prevent irreparable damage to identified relevant and important values,high-level statewide source flag,selected source record,,"Detailed prescriptions, exceptions, and land-status scope require governing-plan review.",false,unresolved,unresolved,true,current_source_record,"CDCA Plan, as amended by DRECP",https://www.blm.gov/programs/planning-and-nepa/plans-in-development/california/desert-renewable-energy-conservation-plan,,SPCL_MGMT_ATTN_RX_PRVNT,2026-08-05,high_source_flag; low_detail,authoritative_source,"Do not translate this flag into categorical closure, withdrawal, grazing, mining, or travel statements."
acec-f360b0cdf8ad6b,blmca-ec11ea2b-364d-426d-9147-3882e771ffc5,mgmt-05be3fb84a84,overall_special_management_attention,prevent,Prevent irreparable damage to identified relevant and important values,high-level statewide source flag,selected source record,,"Detailed prescriptions, exceptions, and land-status scope require governing-plan review.",false,unresolved,unresolved,true,current_source_record,"CDCA Plan, as amended by DRECP",https://www.blm.gov/programs/planning-and-nepa/plans-in-development/california,,SPCL_MGMT_ATTN_RX_PRVNT,2026-08-05,high_source_flag; low_detail,authoritative_source,"Do not translate this flag into categorical closure, withdrawal, grazing, mining, or travel statements."
acec-177cabde2d30a6,blmca-0199a4bc-06c5-4ec4-9219-78cbc2da8d2f,mgmt-b2da6755306d,overall_special_management_attention,prevent,Prevent irreparable damage to identified relevant and important values,high-level statewide source flag,selected source record,,"Detailed prescriptions, exceptions, and land-status scope require governing-plan review.",false,unresolved,unresolved,true,current_source_record,"CDCA Plan, as amended by DRECP",https://www.blm.gov/programs/planning-and-nepa/plans-in-development/california/desert-renewable-energy-conservation-plan,,SPCL_MGMT_ATTN_RX_PRVNT,2026-08-05,high_source_flag; low_detail,authoritative_source,"Do not translate this flag into categorical closure, withdrawal, grazing, mining, or travel statements."
acec-a6554e12b6c54d,blmca-c4a21cbc-e616-4202-95d3-2c4777cb7c12,mgmt-9c3703143e4a,overall_special_management_attention,prevent,Prevent irreparable damage to identified relevant and important values,high-level statewide source flag,selected source record,,"Detailed prescriptions, exceptions, and land-status scope require governing-plan review.",false,unresolved,unresolved,true,current_source_record,Surprise,https://eplanning.blm.gov/eplanning-ui/project/65663/510,,SPCL_MGMT_ATTN_RX_PRVNT,2026-08-05,high_source_flag; low_detail,authoritative_source,"Do not translate this flag into categorical closure, withdrawal, grazing, mining, or travel statements."
acec-c2ede1fbe96ae9,blmca-cc6ae37d-e995-4567-8868-d80bd592dec7,mgmt-cce66e331503,overall_special_management_attention,prevent,Prevent irreparable damage to identified relevant and important values,high-level statewide source flag,selected source record,,"Detailed prescriptions, exceptions, and land-status scope require governing-plan review.",false,unresolved,unresolved,true,current_source_record,Bakersfield Resource Management Plan,https://eplanning.blm.gov/Project-Home/?id=77b9ea95-a7f2-f011-8406-001dd802fdea,,SPCL_MGMT_ATTN_RX_PRVNT,2026-08-05,high_source_flag; low_detail,authoritative_source,"Do not translate this flag into categorical closure, withdrawal, grazing, mining, or travel statements."
acec-00193cda945bde,blmca-b6f5cb49-4dd6-41d2-8452-f579a21b4945,mgmt-bb4235d3ae3f,overall_special_management_attention,prevent,Prevent irreparable damage to identified relevant and important values,high-level statewide source flag,selected source record,,"Detailed prescriptions, exceptions, and land-status scope require governing-plan review.",false,unresolved,unresolved,true,current_source_record,Ukiah,https://www.blm.gov/programs/planning-and-nepa/plans-in-development/california,,SPCL_MGMT_ATTN_RX_PRVNT,2026-08-05,high_source_flag; low_detail,authoritative_source,"Do not translate this flag into categorical closure, withdrawal, grazing, mining, or travel statements."
acec-7869140086b800,blmca-3291e9c6-deca-465a-9de0-99c6b3db641a,mgmt-920fd2d3074d,overall_special_management_attention,prevent,Prevent irreparable damage to identified relevant and important values,high-level statewide source flag,selected source record,,"Detailed prescriptions, exceptions, and land-status scope require governing-plan review.",false,unresolved,unresolved,true,current_source_record,"CDCA Plan, as amended by DRECP",https://www.blm.gov/programs/planning-and-nepa/plans-in-development/california/desert-renewable-energy-conservation-plan,,SPCL_MGMT_ATTN_RX_PRVNT,2026-08-05,high_source_flag; low_detail,authoritative_source,"Do not translate this flag into categorical closure, withdrawal, grazing, mining, or travel statements."
acec-2ab872f3c0b997,blmca-22ef2d86-2773-40f6-b898-548be1757679,mgmt-507e280644a9,overall_special_management_attention,prevent,Prevent irreparable damage to identified relevant and important values,high-level statewide source flag,selected source record,,"Detailed prescriptions, exceptions, and land-status scope require governing-plan review.",false,unresolved,unresolved,true,current_source_record,Northwest California Integrated Plan,https://www.blm.gov/programs/planning-and-nepa/plans-in-development/california/northwest-california-integrated-rmp,,SPCL_MGMT_ATTN_RX_PRVNT,2026-08-05,high_source_flag; low_detail,authoritative_source,"Do not translate this flag into categorical closure, withdrawal, grazing, mining, or travel statements."
acec-d5bb49931e8ca7,blmca-96d04fbc-7edb-4b8d-94cf-338e751283e3,mgmt-d4d085711230,overall_special_management_attention,prevent,Prevent irreparable damage to identified relevant and important values,high-level statewide source flag,selected source record,,"Detailed prescriptions, exceptions, and land-status scope require governing-plan review.",false,unresolved,unresolved,true,current_source_record,Bakersfield Resource Management Plan,https://eplanning.blm.gov/Project-Home/?id=77b9ea95-a7f2-f011-8406-001dd802fdea,,SPCL_MGMT_ATTN_RX_PRVNT,2026-08-05,high_source_flag; low_detail,authoritative_source,"Do not translate this flag into categorical closure, withdrawal, grazing, mining, or travel statements."
acec-03567a718268db,blmca-a6128b6a-c90a-4e5a-926c-c5fba76a4286,mgmt-c32d6177ed7b,overall_special_management_attention,prevent,Prevent irreparable damage to identified relevant and important values,high-level statewide source flag,selected source record,,"Detailed prescriptions, exceptions, and land-status scope require governing-plan review.",false,unresolved,unresolved,true,current_source_record,Bishop,https://eplanning.blm.gov/Project-Home/?id=dd68a393-a7f2-f011-8407-001dd80c29f3,,SPCL_MGMT_ATTN_RX_PRVNT,2026-08-05,high_source_flag; low_detail,authoritative_source,"Do not translate this flag into categorical closure, withdrawal, grazing, mining, or travel statements."
acec-ba901b38eac683,blmca-64021756-2be6-4da1-9589-012bff705bd5,mgmt-a6ba446a6f60,overall_special_management_attention,prevent,Prevent irreparable damage to identified relevant and important values,high-level statewide source flag,selected source record,,"Detailed prescriptions, exceptions, and land-status scope require governing-plan review.",false,unresolved,unresolved,true,current_source_record,"CDCA Plan, as amended by DRECP",https://www.blm.gov/programs/planning-and-nepa/plans-in-development/california/desert-renewable-energy-conservation-plan,,SPCL_MGMT_ATTN_RX_PRVNT,2026-08-05,high_source_flag; low_detail,authoritative_source,"Do not translate this flag into categorical closure, withdrawal, grazing, mining, or travel statements."
acec-f37bb01a4504d9,blmca-eca38b15-0f0c-4a25-8a52-951b785e96a8,mgmt-44df00ab3abe,overall_special_management_attention,prevent,Prevent irreparable damage to identified relevant and important values,high-level statewide source flag,selected source record,,"Detailed prescriptions, exceptions, and land-status scope require governing-plan review.",false,unresolved,unresolved,true,current_source_record,"CDCA Plan, as amended by DRECP",https://www.blm.gov/programs/planning-and-nepa/plans-in-development/california/desert-renewable-energy-conservation-plan,,SPCL_MGMT_ATTN_RX_PRVNT,2026-08-05,high_source_flag; low_detail,authoritative_source,"Do not translate this flag into categorical closure, withdrawal, grazing, mining, or travel statements."
acec-3381f3f57cca46,blmca-ec73c69e-eec8-4502-beeb-dce71f0cb038,mgmt-b4e1ededfa40,overall_special_management_attention,protect,Protect identified relevant and important values,high-level statewide source flag,selected source record,,"Detailed prescriptions, exceptions, and land-status scope require governing-plan review.",false,unresolved,unresolved,true,current_source_record,Eagle Lake,https://eplanning.blm.gov/eplanning-ui/project/69341/510,,SPCL_MGMT_ATTN_RX_PRTCT,2026-08-05,high_source_flag; low_detail,authoritative_source,"Do not translate this flag into categorical closure, withdrawal, grazing, mining, or travel statements."
acec-1cf1a1ebf233c7,blmca-89dcaaad-6ef5-4925-94d1-8bf24a92c70c,mgmt-2812587adeb0,overall_special_management_attention,prevent,Prevent irreparable damage to identified relevant and important values,high-level statewide source flag,selected source record,,"Detailed prescriptions, exceptions, and land-status scope require governing-plan review.",false,unresolved,unresolved,true,current_source_record,Northwest California Integrated Plan,https://www.blm.gov/programs/planning-and-nepa/plans-in-development/california/northwest-california-integrated-rmp,,SPCL_MGMT_ATTN_RX_PRVNT,2026-08-05,high_source_flag; low_detail,authoritative_source,"Do not translate this flag into categorical closure, withdrawal, grazing, mining, or travel statements."
acec-a09cae5f49457b,blmca-595231bb-3e0a-4b70-a73a-c95f798a97f3,mgmt-4a82d4d01ccf,overall_special_management_attention,prevent,Prevent irreparable damage to identified relevant and important values,high-level statewide source flag,selected source record,,"Detailed prescriptions, exceptions, and land-status scope require governing-plan review.",false,unresolved,unresolved,true,current_source_record,Ukiah,https://www.blm.gov/programs/planning-and-nepa/plans-in-development/california,,SPCL_MGMT_ATTN_RX_PRVNT,2026-08-05,high_source_flag; low_detail,authoritative_source,"Do not translate this flag into categorical closure, withdrawal, grazing, mining, or travel statements."
acec-0a081bfa7bfd65,blmca-ad5bb712-0cb9-4c2b-9988-8f6e36a24723,mgmt-820906b503d7,overall_special_management_attention,prevent,Prevent irreparable damage to identified relevant and important values,high-level statewide source flag,selected source record,,"Detailed prescriptions, exceptions, and land-status scope require governing-plan review.",false,unresolved,unresolved,true,current_source_record,"CDCA Plan, as amended by DRECP",https://www.blm.gov/programs/planning-and-nepa/plans-in-development/california/desert-renewable-energy-conservation-plan,,SPCL_MGMT_ATTN_RX_PRVNT,2026-08-05,high_source_flag; low_detail,authoritative_source,"Do not translate this flag into categorical closure, withdrawal, grazing, mining, or travel statements."
acec-a639e3210a97b6,blmca-33ceeeea-0624-4aed-8641-01b0a3576e12,mgmt-f0c6566f4634,overall_special_management_attention,prevent,Prevent irreparable damage to identified relevant and important values,high-level statewide source flag,selected source record,,"Detailed prescriptions, exceptions, and land-status scope require governing-plan review.",false,unresolved,unresolved,true,current_source_record,"CDCA Plan, as amended by DRECP",https://www.blm.gov/programs/planning-and-nepa/plans-in-development/california/desert-renewable-energy-conservation-plan,,SPCL_MGMT_ATTN_RX_PRVNT,2026-08-05,high_source_flag; low_detail,authoritative_source,"Do not translate this flag into categorical closure, withdrawal, grazing, mining, or travel statements."
acec-3c786027a440fe,blmca-21a957ac-bf71-4b02-8777-8545547f950a,mgmt-6c40deed073d,overall_special_management_attention,prevent,Prevent irreparable damage to identified relevant and important values,high-level statewide source flag,selected source record,,"Detailed prescriptions, exceptions, and land-status scope require governing-plan review.",false,unresolved,unresolved,true,current_source_record,"CDCA Plan, as amended by DRECP",https://www.blm.gov/programs/planning-and-nepa/plans-in-development/california/desert-renewable-energy-conservation-plan,,SPCL_MGMT_ATTN_RX_PRVNT,2026-08-05,high_source_flag; low_detail,authoritative_source,"Do not translate this flag into categorical closure, withdrawal, grazing, mining, or travel statements."
acec-49ae8a9483cae3,blmca-54e6999f-d6d1-4eb8-8774-0b9221ed2a17,mgmt-63add9dae4fb,overall_special_management_attention,prevent,Prevent irreparable damage to identified relevant and important values,high-level statewide source flag,selected source record,,"Detailed prescriptions, exceptions, and land-status scope require governing-plan review.",false,unresolved,unresolved,true,current_source_record,"CDCA Plan, as amended by DRECP",https://www.blm.gov/programs/planning-and-nepa/plans-in-development/california/desert-renewable-energy-conservation-plan,,SPCL_MGMT_ATTN_RX_PRVNT,2026-08-05,high_source_flag; low_detail,authoritative_source,"Do not translate this flag into categorical closure, withdrawal, grazing, mining, or travel statements."
acec-0ad4c72e6ddd32,blmca-0e4968e5-91b4-4582-9641-da91c9d0b902,mgmt-f10d133369fc,overall_special_management_attention,prevent,Prevent irreparable damage to identified relevant and important values,high-level statewide source flag,selected source record,,"Detailed prescriptions, exceptions, and land-status scope require governing-plan review.",false,unresolved,unresolved,true,current_source_record,"CDCA Plan, as amended by DRECP",https://www.blm.gov/programs/planning-and-nepa/plans-in-development/california/desert-renewable-energy-conservation-plan,,SPCL_MGMT_ATTN_RX_PRVNT,2026-08-05,high_source_flag; low_detail,authoritative_source,"Do not translate this flag into categorical closure, withdrawal, grazing, mining, or travel statements."
acec-f680b1c98dcff6,blmca-64278c24-e614-42e4-bfb3-27f0d82aaa8d,mgmt-3222b58d6aca,overall_special_management_attention,prevent,Prevent irreparable damage to identified relevant and important values,high-level statewide source flag,selected source record,,"Detailed prescriptions, exceptions, and land-status scope require governing-plan review.",false,unresolved,unresolved,true,current_source_record,South Coast,https://www.blm.gov/programs/planning-and-nepa/plans-in-development/california,,SPCL_MGMT_ATTN_RX_PRVNT,2026-08-05,high_source_flag; low_detail,authoritative_source,"Do not translate this flag into categorical closure, withdrawal, grazing, mining, or travel statements."
acec-e5890cac99d9d9,blmca-f00ee16f-b475-4372-8d15-bb9e7604ee96,mgmt-24836d0cc479,overall_special_management_attention,prevent,Prevent irreparable damage to identified relevant and important values,high-level statewide source flag,selected source record,,"Detailed prescriptions, exceptions, and land-status scope require governing-plan review.",false,unresolved,unresolved,true,current_source_record,Ukiah,https://www.blm.gov/programs/planning-and-nepa/plans-in-development/california,,SPCL_MGMT_ATTN_RX_PRVNT,2026-08-05,high_source_flag; low_detail,authoritative_source,"Do not translate this flag into categorical closure, withdrawal, grazing, mining, or travel statements."
acec-4bbef8a811db7d,blmca-dfd45496-2093-44ac-b778-0fb70c4c375c,mgmt-1b3da95c6336,overall_special_management_attention,prevent,Prevent irreparable damage to identified relevant and important values,high-level statewide source flag,selected source record,,"Detailed prescriptions, exceptions, and land-status scope require governing-plan review.",false,unresolved,unresolved,true,current_source_record,Ukiah,https://www.blm.gov/programs/planning-and-nepa/plans-in-development/california,,SPCL_MGMT_ATTN_RX_PRVNT,2026-08-05,high_source_flag; low_detail,authoritative_source,"Do not translate this flag into categorical closure, withdrawal, grazing, mining, or travel statements."
acec-967b6d4855cd38,blmca-0e5f1f79-b9fa-4677-8f6d-d29e1761e0fa,mgmt-a4c22bf738a1,overall_special_management_attention,prevent,Prevent irreparable damage to identified relevant and important values,high-level statewide source flag,selected source record,,"Detailed prescriptions, exceptions, and land-status scope require governing-plan review.",false,unresolved,unresolved,true,current_source_record,"CDCA Plan, as amended by DRECP",https://www.blm.gov/programs/planning-and-nepa/plans-in-development/california,,SPCL_MGMT_ATTN_RX_PRVNT,2026-08-05,high_source_flag; low_detail,authoritative_source,"Do not translate this flag into categorical closure, withdrawal, grazing, mining, or travel statements."
acec-07e809c436333a,blmca-51fa6850-2969-453e-9c9b-c5a2549508c5,mgmt-a6bca03e2d85,overall_special_management_attention,prevent,Prevent irreparable damage to identified relevant and important values,high-level statewide source flag,selected source record,,"Detailed prescriptions, exceptions, and land-status scope require governing-plan review.",false,unresolved,unresolved,true,current_source_record,"Bishop RMP, as amended by DRECP",https://www.blm.gov/programs/planning-and-nepa/plans-in-development/california/desert-renewable-energy-conservation-plan,,SPCL_MGMT_ATTN_RX_PRVNT,2026-08-05,high_source_flag; low_detail,authoritative_source,"Do not translate this flag into categorical closure, withdrawal, grazing, mining, or travel statements."
acec-942d89735941b1,blmca-de533af2-3578-42ba-ba48-b0c44ae94d45,mgmt-357f110eca9f,overall_special_management_attention,prevent,Prevent irreparable damage to identified relevant and important values,high-level statewide source flag,selected source record,,"Detailed prescriptions, exceptions, and land-status scope require governing-plan review.",false,unresolved,unresolved,true,current_source_record,"CDCA Plan, as amended by NEMO",https://www.blm.gov/programs/planning-and-nepa/plans-in-development/california/desert-renewable-energy-conservation-plan,,SPCL_MGMT_ATTN_RX_PRVNT,2026-08-05,high_source_flag; low_detail,authoritative_source,"Do not translate this flag into categorical closure, withdrawal, grazing, mining, or travel statements."
acec-b8422dcaf6e42b,blmca-40decd85-3e06-4ac5-b495-26b948e7c19e,mgmt-09fcae06cf99,overall_special_management_attention,prevent,Prevent irreparable damage to identified relevant and important values,high-level statewide source flag,selected source record,,"Detailed prescriptions, exceptions, and land-status scope require governing-plan review.",false,unresolved,unresolved,true,current_source_record,Bakersfield Resource Management Plan,https://eplanning.blm.gov/Project-Home/?id=77b9ea95-a7f2-f011-8406-001dd802fdea,,SPCL_MGMT_ATTN_RX_PRVNT,2026-08-05,high_source_flag; low_detail,authoritative_source,"Do not translate this flag into categorical closure, withdrawal, grazing, mining, or travel statements."
